iso3,country,variant,classification,line_code,line_label,line_level,year,basis,value_lcu_mn,currency,pct_gdp,pct_total,gdp_lcu_mn,observation_type,quality_grade,source_id,anchor_source,anchor_year,anchor_value,growth_source_id,growth_rate,residual_method,coverage_share,crosswalk_version,derivation,notes
DEU,Germany,maximum_extension,ESA_EXP,E02,Intermediate consumption,1,2024,actual,280393.0,EUR,6.391539,13.10421,4386940.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2024,280393.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 280,393.0 for 2024",
DEU,Germany,maximum_extension,ESA_EXP,E02,Intermediate consumption,1,2025,actual,289128.0,EUR,6.382925,12.797006,4529710.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2025,289128.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 289,128.0 for 2025",
DEU,Germany,maximum_extension,ESA_EXP,E02,Intermediate consumption,1,2026,forecast,305142.44,EUR,6.624476,,4606288.02,direct_forecast,A,EC_AMECO,EUROSTAT_GOV10A_MAIN,2025,289128.0,EC_AMECO,1.055388755153427,,1.0,EC_AMECO_to_ESA_EXP:1.0,"official forecast: value(2026) = value(2025) x 1.055389 (EC_AMECO growth), chained forwards from the 2025 anchor 289,128.0 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade A","AMECO UCTGI (Spring 2026): Intermediate consumption (P.2), general government, ESA 2010 — the anchor's own economic aggregate in the Commission's forecast vintage (D-S13-003)"
DEU,Germany,maximum_extension,ESA_EXP,E02,Intermediate consumption,1,2027,forecast,320053.72,EUR,6.687244,,4786033.36,direct_forecast,A,EC_AMECO,EUROSTAT_GOV10A_MAIN,2025,289128.0,EC_AMECO,1.0488666211098003,,1.0,EC_AMECO_to_ESA_EXP:1.0,"official forecast: value(2027) = value(2026) x 1.048867 (EC_AMECO growth), chained forwards from the 2025 anchor 289,128.0 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade A","AMECO UCTGI (Spring 2026): Intermediate consumption (P.2), general government, ESA 2010 — the anchor's own economic aggregate in the Commission's forecast vintage (D-S13-003)"
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1991,actual,235650.0,EUR,14.805763,,1591610.0,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,326326.0,EC_AMECO,0.8881995537329634,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1991) = value(1992) x 0.888200 (EC_AMECO growth), chained backwards from the 1995 anchor 326,326.0 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGH: Social benefits other than social transfers in kind (D.62), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1992,actual,265312.0,EUR,15.51632,,1709890.0,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,326326.0,EC_AMECO,0.9158732679282799,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1992) = value(1993) x 0.915873 (EC_AMECO growth), chained backwards from the 1995 anchor 326,326.0 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGH: Social benefits other than social transfers in kind (D.62), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1993,actual,289682.0,EUR,16.484118,,1757340.0,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,326326.0,EC_AMECO,0.9413940126610252,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1993) = value(1994) x 0.941394 (EC_AMECO growth), chained backwards from the 1995 anchor 326,326.0 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGH: Social benefits other than social transfers in kind (D.62), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1994,actual,307716.0,EUR,16.741711,,1838020.0,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,326326.0,EC_AMECO,0.9429711392901576,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1994) = value(1995) x 0.942971 (EC_AMECO growth), chained backwards from the 1995 anchor 326,326.0 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGH: Social benefits other than social transfers in kind (D.62), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1995,actual,326326.0,EUR,17.175685,31.092644,1899930.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1995,326326.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 326,326.0 for 1995",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1996,actual,345629.0,EUR,17.92161,36.163799,1928560.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1996,345629.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 345,629.0 for 1996",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1997,actual,353525.0,EUR,17.971157,36.861614,1967180.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1997,353525.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 353,525.0 for 1997",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1998,actual,357475.0,EUR,17.676568,36.604334,2022310.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1998,357475.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 357,475.0 for 1998",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1999,actual,370411.0,EUR,17.831883,36.776785,2077240.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1999,370411.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 370,411.0 for 1999",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2000,actual,369133.0,EUR,17.332955,36.067693,2129660.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2000,369133.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 369,133.0 for 2000",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2001,actual,382938.0,EUR,17.441711,36.601738,2195530.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2001,382938.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 382,938.0 for 2001",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2002,actual,397992.0,EUR,17.900475,37.104037,2223360.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2002,397992.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 397,992.0 for 2002",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2003,actual,408988.0,EUR,18.251793,37.621895,2240810.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2003,408988.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 408,988.0 for 2003",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2004,actual,411118.0,EUR,17.92895,38.169681,2293040.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2004,411118.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 411,118.0 for 2004",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2005,actual,412615.0,EUR,17.741464,37.85483,2325710.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2005,412615.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 412,615.0 for 2005",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2006,actual,409260.0,EUR,16.868493,37.230026,2426180.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2006,409260.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 409,260.0 for 2006",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2007,actual,401833.0,EUR,15.806382,36.303245,2542220.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2007,401833.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 401,833.0 for 2007",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2008,actual,405166.0,EUR,15.647825,35.22325,2589280.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2008,405166.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 405,166.0 for 2008",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2009,actual,427204.0,EUR,17.129476,35.45794,2493970.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2009,427204.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 427,204.0 for 2009",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2010,actual,431214.0,EUR,16.48838,34.258489,2615260.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2010,431214.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 431,214.0 for 2010",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2011,actual,425271.0,EUR,15.480105,34.184041,2747210.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2011,425271.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 425,271.0 for 2011",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2012,actual,431667.0,EUR,15.412935,34.191256,2800680.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2012,431667.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 431,667.0 for 2012",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2013,actual,440113.0,EUR,15.337727,33.996061,2869480.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2013,440113.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 440,113.0 for 2013",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2014,actual,452763.0,EUR,15.150328,34.085078,2988470.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2014,452763.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 452,763.0 for 2014",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2015,actual,471572.0,EUR,15.240564,34.338775,3094190.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2015,471572.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 471,572.0 for 2015",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2016,actual,489370.0,EUR,15.269574,34.239492,3204870.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2016,489370.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 489,370.0 for 2016",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2017,actual,509573.0,EUR,15.229956,34.325035,3345860.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2017,509573.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 509,573.0 for 2017",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2018,actual,523248.0,EUR,15.164059,34.124988,3450580.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2018,523248.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 523,248.0 for 2018",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2019,actual,549967.0,EUR,15.458803,34.146397,3557630.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2019,549967.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 549,967.0 for 2019",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2020,actual,595429.0,EUR,17.121492,33.758612,3477670.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2020,595429.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 595,429.0 for 2020",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2021,actual,610174.0,EUR,16.433052,32.702743,3713090.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2021,610174.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 610,174.0 for 2021",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2022,actual,617862.0,EUR,15.40561,31.861564,4010630.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2022,617862.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 617,862.0 for 2022",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2023,actual,660733.0,EUR,15.528646,32.525464,4254930.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2023,660733.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 660,733.0 for 2023",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2024,actual,709523.0,EUR,16.173529,33.159666,4386940.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2024,709523.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 709,523.0 for 2024",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2025,actual,749489.0,EUR,16.54607,33.172903,4529710.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2025,749489.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 749,489.0 for 2025",
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2026,forecast,785756.84,EUR,17.058352,,4606288.02,direct_forecast,A,EC_AMECO,EUROSTAT_GOV10A_MAIN,2025,749489.0,EC_AMECO,1.0483900897811709,,1.0,EC_AMECO_to_ESA_EXP:1.0,"official forecast: value(2026) = value(2025) x 1.048390 (EC_AMECO growth), chained forwards from the 2025 anchor 749,489.0 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade A","AMECO UYTGH (Spring 2026): Social benefits other than social transfers in kind (D.62), general government, ESA 2010 — the anchor's own economic aggregate in the Commission's forecast vintage (D-S13-003)"
DEU,Germany,maximum_extension,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2027,forecast,819602.4300000002,EUR,17.124879,,4786033.36,direct_forecast,A,EC_AMECO,EUROSTAT_GOV10A_MAIN,2025,749489.0,EC_AMECO,1.043073872573607,,1.0,EC_AMECO_to_ESA_EXP:1.0,"official forecast: value(2027) = value(2026) x 1.043074 (EC_AMECO growth), chained forwards from the 2025 anchor 749,489.0 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade A","AMECO UYTGH (Spring 2026): Social benefits other than social transfers in kind (D.62), general government, ESA 2010 — the anchor's own economic aggregate in the Commission's forecast vintage (D-S13-003)"
DEU,Germany,maximum_extension,ESA_EXP,E04,Social transfers in kind (purchased market production),1,1991,actual,100617.00000000001,EUR,6.321712,,1591610.0,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,136660.0,EC_AMECO,0.8767601951899616,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1991) = value(1992) x 0.876760 (EC_AMECO growth), chained backwards from the 1995 anchor 136,660.0 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGM: Social transfers in kind (purchased market production) (D.632), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
DEU,Germany,maximum_extension,ESA_EXP,E04,Social transfers in kind (purchased market production),1,1992,actual,114760.00000000001,EUR,6.711543,,1709890.0,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,136660.0,EC_AMECO,0.9713241019737957,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1992) = value(1993) x 0.971324 (EC_AMECO growth), chained backwards from the 1995 anchor 136,660.0 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGM: Social transfers in kind (purchased market production) (D.632), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
DEU,Germany,maximum_extension,ESA_EXP,E04,Social transfers in kind (purchased market production),1,1993,actual,118148.0,EUR,6.723116,,1757340.0,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,136660.0,EC_AMECO,0.9166149453823238,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1993) = value(1994) x 0.916615 (EC_AMECO growth), chained backwards from the 1995 anchor 136,660.0 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGM: Social transfers in kind (purchased market production) (D.632), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
DEU,Germany,maximum_extension,ESA_EXP,E04,Social transfers in kind (purchased market production),1,1994,actual,128895.99999999999,EUR,7.012764,,1838020.0,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,136660.0,EC_AMECO,0.943187472559637,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1994) = value(1995) x 0.943187 (EC_AMECO growth), chained backwards from the 1995 anchor 136,660.0 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGM: Social transfers in kind (purchased market production) (D.632), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
DEU,Germany,maximum_extension,ESA_EXP,E04,Social transfers in kind (purchased market production),1,1995,actual,136660.0,EUR,7.192897,13.021091,1899930.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1995,136660.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 136,660.0 for 1995",
DEU,Germany,maximum_extension,ESA_EXP,E04,Social transfers in kind (purchased market production),1,1996,actual,143500.0,EUR,7.440785,15.014669,1928560.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1996,143500.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 143,500.0 for 1996",
DEU,Germany,maximum_extension,ESA_EXP,E04,Social transfers in kind (purchased market production),1,1997,actual,142987.0,EUR,7.268628,14.909078,1967180.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1997,142987.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 142,987.0 for 1997",
DEU,Germany,maximum_extension,ESA_EXP,E04,Social transfers in kind (purchased market production),1,1998,actual,145407.0,EUR,7.190144,14.889227,2022310.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1998,145407.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 145,407.0 for 1998",
DEU,Germany,maximum_extension,ESA_EXP,E04,Social transfers in kind (purchased market production),1,1999,actual,148984.0,EUR,7.172209,14.792089,2077240.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1999,148984.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 148,984.0 for 1999",
DEU,Germany,maximum_extension,ESA_EXP,E04,Social transfers in kind (purchased market production),1,2000,actual,153473.0,EUR,7.206455,14.995725,2129660.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2000,153473.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 153,473.0 for 2000",
DEU,Germany,maximum_extension,ESA_EXP,E04,Social transfers in kind (purchased market production),1,2001,actual,158404.0,EUR,7.214841,15.140471,2195530.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2001,158404.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 158,404.0 for 2001",
DEU,Germany,maximum_extension,ESA_EXP,E04,Social transfers in kind (purchased market production),1,2002,actual,163311.0,EUR,7.345234,15.225174,2223360.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2002,163311.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 163,311.0 for 2002",
DEU,Germany,maximum_extension,ESA_EXP,E04,Social transfers in kind (purchased market production),1,2003,actual,167345.0,EUR,7.468058,15.393694,2240810.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2003,167345.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 167,345.0 for 2003",
DEU,Germany,maximum_extension,ESA_EXP,E04,Social transfers in kind (purchased market production),1,2004,actual,164121.0,EUR,7.157354,15.237587,2293040.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2004,164121.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 164,121.0 for 2004",
DEU,Germany,maximum_extension,ESA_EXP,E04,Social transfers in kind (purchased market production),1,2005,actual,168003.0,EUR,7.22373,15.413218,2325710.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2005,168003.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 168,003.0 for 2005",
DEU,Germany,maximum_extension,ESA_EXP,E04,Social transfers in kind (purchased market production),1,2006,actual,172358.0,EUR,7.10409,15.679257,2426180.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2006,172358.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 172,358.0 for 2006",
DEU,Germany,maximum_extension,ESA_EXP,E04,Social transfers in kind (purchased market production),1,2007,actual,178825.0,EUR,7.034206,16.155786,2542220.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2007,178825.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 178,825.0 for 2007",
DEU,Germany,maximum_extension,ESA_EXP,E04,Social transfers in kind (purchased market production),1,2008,actual,186137.0,EUR,7.188755,16.181886,2589280.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2008,186137.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 186,137.0 for 2008",
